"","X","slug","season","team_slug","position","game_uid","game_date","toi","goals","assists","points","iXG","iXA","iXP","XPGF","XPGA","XPGPercentage","LPRs","contestedLPRs","PDPs","scoringChanceGeneratingPlays","defensivePlays","possessionTime","controlledEntries","controlledExits","date","possMin","c7session","c7O.I.L","c7H.S.L","c7M.S.L","c7L.S.L","c7TRIMP","a7TRIMP.PL","a7A.F.lb.R","a7A.HF.S.R","c7PL","c7SL","c7estTRIMP","a7TRIMP.OIL","a7estTRIMP.OIL","pct7DestTRIMPGames","pct7DOILGames","a7HSL.OIL","pct7DHSLGames","WorkPercent","line","role","HAW","backToBack","HSL.TOI","OIL.TOI","a7HSL.TOI","a7OIL.TOI","pos.TOI","a7ngHSL.OIL","a7ngTRIMP.PL","a7ngTRIMP"
"746",747,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120373","Fri, 05 Mar 2021 00:00:00 GMT",14.9316661666667,1,0,1,0.427100320717771,0.0178185788970994,0.44491889961487,0.914961037027835,0.797956561284573,0.534153562278342,16,4,5,5,9,29.23333333316,2,1,"2021-03-05",0.487222222219333,6,695.0732267,3931.45362,1588.48353,980.37094,253.00967,0.610933333333333,-7.1386275,-2.8724425,410.658974708879,4498.30809,968.037655919326,1.09434738830598,1.26792989055897,71.2917277648701,62.30878273879,6.07596696088028,50.9226406694835,NA,3,"F3","H",0,43.906687484318,9.50999027268634,43.9850464261694,9.51449152483819,3.26301309432569,7.16700100190078,0.610933333333333,84.3365566666667
"747",748,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120390","Mon, 05 Apr 2021 00:00:00 GMT",16.9172231666667,0,0,0,0.650358144330622,0.198024947547346,0.848383091877968,1.21897380560239,0.222474429420397,0.845659092005562,23,5,10,6,1,34.333333333447,1,3,"2021-04-05",0.572222222224117,6,730.63989,3872.92197,1379.25028,973.95753,217.6,0.566666666666667,-8.2942075,0.8295975,384.533333333333,3880.92978,1099.12346180799,1.28332727816093,1.41199460965937,75.1678491777542,69.302265990432,5.95833954173925,60.5537632352557,NA,2,"F2","H",0,43.9985525973682,9.49968749106862,43.9446734374671,9.48805449217933,3.38248314505663,6.79078947472217,0.566666666666667,72.5333333333333
"748",749,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120401","Tue, 09 Mar 2021 00:00:00 GMT",16.2288916666667,0,0,0,0.128256243826048,0.0573571404027075,0.185613384228755,0.455754568858808,0.428761802280063,0.515258488966117,12,2,17,3,3,24.30000000006,1,3,"2021-03-09",0.405000000001,6,734.6355833,4135.9203733,1673.73914,1078.22169,232.80967,0.5776,-6.249076,-2.45827,393.625641375546,4766.34787,1017.30367578038,1.08195673684486,1.19482740876318,72.5548326473341,62.4708826706244,6.09671059595767,51.2953137830179,NA,2,"F2","A",0,44.1476030166364,9.53186883474789,43.9636988356492,9.51015565150001,2.49554934692705,7.04566667393311,0.5776,77.6032233333333
"749",750,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120415","Thu, 11 Mar 2021 00:00:00 GMT",13.7894461666667,0,0,0,0.0100088608866333,0.00820576285418207,0.0182146237408154,0.243029098981341,0.426838669610016,0.362801601116589,9,2,15,2,3,29.83333333326,2,4,"2021-03-11",0.497222222221,5,633.27151,3272.17629,1201.12335,796.86039,119.5,0.5,-4.6220975,-1.29344,239,3217.56003,873.908872857999,0.961280526050688,1.1627758528495,81.2110995934227,70.0528908998291,5.5522278465902,62.7288941085751,NA,3,"F3","H",0,43.980494892247,9.49578867181236,43.9923294812133,9.50838962960906,3.60581720405086,6.19976283939084,0.5,59.75
"750",751,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120430","Sat, 13 Mar 2021 00:00:00 GMT",16.958894,0,0,0,0.0214952470919701,0.0804794339076966,0.101974680999667,0.712834049361905,1.102485334792,0.392676933648316,12,3,6,2,6,21.9666666668,1,1,"2021-03-13",0.366111111113333,5,629.4922967,3184.4111467,1229.80391,849.81252,154.5,0.55,-3.73768,-2.36271,274.133333333333,3260.56091,897.694932087239,1.17644169479821,1.26208212563531,76.7755992022939,68.7167530035956,5.40569360978323,62.9148239471586,NA,2,"F2","H",0,44.0634080677667,9.51369037980897,44.016931950523,9.50365576265106,2.15881478540601,5.74283113371794,0.55,77.25
"751",752,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120450","Mon, 15 Mar 2021 00:00:00 GMT",16.8922221666667,0,0,0,0.471045845059475,0.0432454789683276,0.514291324027802,1.34727936862185,1.39683386324525,0.490970763515162,13,2,6,4,2,24.83333333323,0,3,"2021-03-15",0.413888888887167,4,593.7213801,2936.2794801,920.71409,607.09722,104.6,0.6,-3.7679,-1.92014333333333,174.333333333333,2393.89079,874.54362120366,1.35844843889469,1.33475962506502,81.8666256177854,75.2836288335644,5.18841580565964,70.5041878380561,NA,2,"F2","A",0,44.1070842751663,9.52312047004905,44.06383532555,9.51378262878974,2.45017431575042,5.56550657005611,0.6,104.6
"752",753,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120459","Tue, 16 Mar 2021 00:00:00 GMT",13.7611123333333,0,0,0,0.184736182108032,0.0942707034559763,0.279006885564008,1.1345413006542,0.481364386688603,0.702108612860841,11,1,7,4,3,24.70000000003,1,0,"2021-03-16",0.411666666667167,5,784.4607068,3876.3636468,1115.7493,746.33,104.6,0.6,-5.574855,-3.909615,174.333333333333,2923.17628,1153.54694356378,1.35844843889469,1.29114196098386,84.6656564689374,77.4852916826809,5.13645927255403,72.6264851112214,NA,3,"F3","A",1,44.2842108427428,9.5613637046831,44.0746475629541,9.51611708910456,2.99152173672759,5.80620336860826,0.6,104.6
"753",754,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120468","Thu, 18 Mar 2021 00:00:00 GMT",16.7899983333333,0,0,0,0.163628715246181,0.0572124034158872,0.220841118662068,0.80213823720801,0.98578978965267,0.44864123452242,12,3,2,2,2,20.96666666672,0,0,"2021-03-18",0.349444444445333,5,728.3602701,3622.4962301,895.5507,598.09889,104.6,0.6,-6.12706666666667,-5.54956666666667,174.333333333333,2407.94582,1087.42740739232,1.35844843889469,1.37328985540719,85.8671215190347,80.2796396376371,5.1428172541448,74.7606023050365,NA,2,"F2","A",0,44.0698872394171,9.51508928877204,44.1087995194807,9.52349080658837,2.08126551002437,6.2580389884035,0.6,104.6
"754",755,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120483","Tue, 20 Apr 2021 00:00:00 GMT",11.6433305,0,0,0,0.0168808956702532,0.00666245625832135,0.0235433519285746,0.75540378037645,0.773932674331952,0.493942178681984,9,2,10,1,2,19.16666666671,0,3,"2021-04-20",0.319444444445167,6,655.06346333,3471.4769833,871.20295,564.75165,123.1,0.6,-7.98684666666667,-5.34848,205.166666666667,2622.39825,918.135691362367,0.982940682997369,1.30333133437273,83.2645144944301,75.3451170701855,5.78779021911278,65.8230875299607,NA,3,"F3","A",0,44.0252039568919,9.50758891538809,44.0510513694648,9.51446950287387,2.74358307054126,7.08318041804232,0.6,61.55
"755",756,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120515","Thu, 25 Mar 2021 00:00:00 GMT",18.5483317333333,0,0,0,0.135050734827122,0.00930154635944728,0.144352281186569,0.553805637808575,0.639678749572204,0.464024199783591,23,4,5,3,5,17.76666666632,1,1,"2021-03-25",0.296111111105333,2,254.6363933,1489.4575033,591.49215,317.05368,127.03767,0.79459,-3.40238,-2.21356,159.878264262072,1658.07,385.678818629,1.33895728896649,1.47895488051569,67.0612790063011,62.7397879892921,6.26572357895518,49.6780426202577,NA,1,"F1","H",0,44.0039574304789,9.50085444521704,44.0698872394171,9.51508928877204,1.59642988578423,7.89986820978422,0.79459,127.03767
"756",757,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120541","Sun, 28 Mar 2021 00:00:00 GMT",18.3272223333333,0,0,0,0.56971847308524,0.0530213048003911,0.622739777885631,2.10185486142649,0.955881804433336,0.687389102172883,17,4,12,9,6,32.799999999493,2,1,"2021-03-28",0.546666666658217,4,537.51694,3093.73585,1077.80481,642.72926,215.03767,0.697295,-5.308665,-4.076105,306.544930928739,3162.06992,801.396252148379,1.18161940683736,1.41265801967026,73.1671230775627,66.3653502715654,6.30443487472772,53.4046887034651,NA,2,"F2","H",1,44.174724640488,9.53772463828718,43.9371991987961,9.48644073610371,2.98281243450595,7.97729080208702,0.697295,107.518835
"757",758,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120556","Tue, 30 Mar 2021 00:00:00 GMT",19.3311145833333,1,0,1,0.217117492817463,0.0499564888430503,0.267073981660514,1.07368288299869,0.372159912527238,0.742600015936128,17,3,11,5,2,25.333333333408,1,1,"2021-03-30",0.422222222223467,6,761.18376,4280.11876,1361.07508,835.50043,299.33767,0.664863333333333,-7.33159,-2.36828,447.044930928739,4014.89427,1172.26185638289,1.36277857330636,1.50252005224969,74.4649483927054,69.828736230526,6.25995369194957,57.5170956237672,NA,1,"F1","H",0,43.9291793724173,9.484709182681,44.0163743460267,9.50353537016486,2.18415870643845,7.88832843653072,0.664863333333333,99.7792233333333
"758",759,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120571","Thu, 01 Apr 2021 00:00:00 GMT",17.0005595,0,0,0,0.310859098037942,0.502218506226777,0.813077604264719,1.36369496369456,1.91733586322548,0.415630036909676,9,0,9,6,2,25.400000000017,1,5,"2021-04-01",0.423333333333617,7,960.68529,5067.05392,1449.04264,1074.45731,237.9,0.566666666666667,-8.1827525,-0.469485,418.366666666667,4279.55387,1468.59863479148,1.27430489409176,1.44695263494892,80.0329382847013,74.4130265594053,5.89080068103581,65.3436898891338,NA,2,"F2","H",0,43.7828727519233,9.45312025171877,43.9945756026244,9.4988288232939,2.49011412438289,7.0042866170857,0.566666666666667,79.3
"759",760,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120585","Sat, 03 Apr 2021 00:00:00 GMT",17.0361091666667,0,2,2,0.0681523337741403,0.199613129012779,0.267765462786919,0.896200648158964,0.561067807377956,0.614986651741367,15,5,6,3,3,30.533333333607,3,0,"2021-04-03",0.50888888889345,7,923.6482233,4766.8553033,1379.25028,973.95753,217.6,0.566666666666667,-8.2942075,0.8295975,384.533333333333,3880.92978,1419.49235427401,1.28332727816093,1.44784934629923,80.7722813767151,75.7169575665225,5.76880231407854,67.9511570459798,NA,2,"F2","H",0,44.1219681880608,9.52633404213822,43.9393044329855,9.48689527491933,2.98711920612222,6.79078947472217,0.566666666666667,72.5333333333333
"760",761,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120605","Sat, 10 Apr 2021 00:00:00 GMT",19.2383326666667,0,0,0,0.144733422451643,0.0235746995164869,0.16830812196813,0.851114070791729,0.114466699844157,0.881453003906887,10,2,7,2,1,18.966666666667,1,2,"2021-04-10",0.316111111111117,5,703.7160933,3465.34908,810.74061,501.83031,96.2,0.7,-7.36164,-3.61553333333333,137.428571428571,2104.92,1061.23797544043,1.5567965334899,1.40376491279436,86.6749526097128,82.0264505523992,5.14526057694128,77.1350862003201,NA,1,"F1","A",0,44.0266843637419,9.505761396717,44.0122224381257,9.50458527543567,1.64313153633541,6.0971839938327,0.7,96.2
"761",762,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120614","Tue, 06 Apr 2021 00:00:00 GMT",12.8583357333333,0,0,0,0.00592650205535624,0.316910684768309,0.322837186823665,0.746293843881141,1.50305582959828,0.331782049131886,8,1,6,2,7,17.50000000013,0,2,"2021-04-06",0.291666666668833,6,875.1968633,4439.2676433,1288.262,916.18051,133.3,0.55,-5.2771575,0.11223,244.033333333333,3554.17682,1298.67906265257,1.06244246411921,1.31924242207748,83.6690369276205,76.2180900403143,5.48593389821877,69.5955635376683,NA,3,"F3","A",1,44.0285076576733,9.50615506041956,43.9581432274424,9.49096274190165,2.26830806659319,6.38231169381631,0.55,66.65
"762",763,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120628","Thu, 08 Apr 2021 00:00:00 GMT",13.9150022,0,0,0,0.220897112023469,0.16412452511044,0.385021637133909,0.586630020551798,0.39776671150602,0.595928451860548,14,2,7,6,5,19.199999999887,0,3,"2021-04-08",0.319999999998117,5,703.0506066,3468.9416466,608.80229,360.16995,67.7,0.6,-3.485005,-1.28221,112.833333333333,1631.44722,1064.28159482834,1.05134867691574,1.40179677197049,91.4354619271257,86.1874893374141,5.19428630246678,80.9026773151601,NA,3,"F3","A",0,43.8998613094003,9.48616450811628,43.9829752987564,9.49632421133629,2.29967624437829,6.63860870336518,0.6,67.7
"763",764,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120665","Thu, 15 Apr 2021 00:00:00 GMT",14.412778,0,0,0,0.2625642840733,0.103974017189468,0.366538301262768,0.866088706138549,0.102153988062514,0.894495472391036,12,3,5,5,1,28.26666666658,3,0,"2021-04-15",0.471111111109667,6,768.33293663,3986.1331333,1206.16485,763.08826,173.6,0.65,-9.11891,-4.8253525,266.428571428571,3360.85291,1114.28988339859,1.27754816416771,1.34641851506153,79.7257311876629,72.9230311390146,5.57762007277869,65.0889783792059,NA,3,"F3","H",0,43.9609907264235,9.50545411856063,44.0372624405599,9.50999163977785,3.26870441707814,6.31031626058501,0.65,86.8
"764",765,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120685","Fri, 16 Apr 2021 00:00:00 GMT",12.8572188333333,0,0,0,0.00120899745785839,0.0313098180840793,0.0325188155419377,0.0262237063237232,0.508744084683574,0.0490192246421906,10,4,5,2,3,16.56666666668,0,3,"2021-04-16",0.276111111111333,6,741.35919663,3835.9604266,992.70107,649.58011,173.6,0.65,-6.84305333333333,-4.40526333333333,266.428571428571,2860.97494,1101.80664998201,1.27754816416771,1.42219379478385,81.4709354356551,76.2507120974082,5.55177845385511,68.2297619248333,NA,3,"F3","H",1,44.2008499168296,9.54327693963574,44.0525447948157,9.51481404238894,2.14751817395761,6.6111711854256,0.65,86.8
"765",766,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120701","Sun, 18 Apr 2021 00:00:00 GMT",14.2588885,0,0,0,0.0181373823281002,0.0902024064329489,0.108339788761049,0.479291677579013,0.905746893405668,0.346049335823381,7,1,7,2,4,28.5666666667,2,1,"2021-04-18",0.476111111111667,6,666.62179663,3525.0103166,871.20295,564.75165,123.1,0.6,-7.98684666666667,-5.34848,205.166666666667,2622.39825,939.593430826476,0.982940682997369,1.30703117919578,83.6467071279695,75.772599873502,5.78779021925053,66.3421226198178,NA,3,"F3","H",0,43.8182821893866,9.46076547270848,44.0960861830876,9.52419292811862,3.33904785854568,7.08318041804232,0.6,61.55
"766",767,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120714","Sun, 11 Apr 2021 00:00:00 GMT",15.4172197783333,0,0,0,0.143403227632416,0.0285271460226233,0.171930373655039,0.658931789297035,0.571254397153336,0.535635822085065,11,1,7,3,1,18.633333333326,0,2,"2021-04-11",0.310555555555433,5,724.2994266,3560.6824133,810.74061,501.83031,96.2,0.7,-7.36164,-3.61553333333333,137.428571428571,2104.92,1099.45038823173,1.5567965334899,1.4090282443175,87.1380769278189,82.5372276499328,5.14526057709046,77.7472689774189,NA,2,"F2","H",1,43.998421443878,9.49965917368748,43.9884014820459,9.49944211408037,2.0143421448261,6.0971839938327,0.7,96.2
"767",768,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120729","Thu, 22 Apr 2021 00:00:00 GMT",11.00111,1,0,1,0.00838313284648738,0.010062732022558,0.0184458648690453,0.238900098555197,0.270483285781883,0.468998608712189,9,1,6,0,0,15.5000000004,0,2,"2021-04-22",0.25833333334,6,631.40165,3230.47533,804.3808,467.16748,85.3,0.5,-10.4188533333333,-4.70832333333333,175.166666666667,2162.72361,899.978945342675,0.941431302014997,1.29005649587161,87.3662326042465,80.0282989441032,5.7106092100709,72.4134921655632,NA,4,"F4","A",0,43.9955604479912,9.49904146036173,44.0013316973829,9.50427136157323,2.34824788898575,6.91734986993969,0.5,42.65
"768",769,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120738","Fri, 23 Apr 2021 00:00:00 GMT",12.074445,1,0,1,0.554164673213776,0.0500625589502446,0.604227232164021,1.02069573256108,0.231300671852901,0.815254523864894,8,1,8,6,1,30.76666666659,2,2,"2021-04-23",0.5127777777765,6,628.96593,3253.62636,971.5193,594.27256,85.3,0.5,-11.0081125,-5.005325,175.166666666667,2629.71822,857.992883196963,0.941431302014997,1.2020946200332,84.6108731914792,75.171003300608,5.75323541880616,67.3002907438948,NA,3,"F3","A",1,43.9688946365651,9.49111946760286,44.0099741277748,9.50266819702351,4.24680204992031,6.62452634857289,0.5,42.65
"769",770,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120757","Sun, 25 Apr 2021 00:00:00 GMT",11.8255551666667,0,0,0,0.0733330440146556,0.00596683578647884,0.0792998798011345,0.147494032100606,0.609969124038284,0.194721064523383,8,1,1,2,2,12.23333333337,0,1,"2021-04-25",0.2038888888895,5,573.63477,2827.82868,688.02258,425.77301,39.6,0.4,-11.25729,-4.75092333333333,99,1789.32427,797.257067897371,0.915281032880778,1.2446283548636,89.1706682474493,81.0097337718911,5.25941806250198,76.1114000725108,NA,3,"F3","A",0,43.964109310104,9.49638291118423,43.9519853077087,9.48962882901529,1.72413798773872,6.09158992760039,0.4,39.6
"770",771,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120770","Tue, 27 Apr 2021 00:00:00 GMT",11.1722206666667,0,0,0,0.0666114240845109,0,0.0666114240845109,0.341062134537895,0.119044301640237,0.741267906119556,7,1,3,1,1,11.09999999987,0,2,"2021-04-27",0.184999999997833,6,618.93156,3109.78032,1108.28834,659.01474,120.4,0.5,-10.940785,-3.4817775,233.666666666667,2829.6834,836.097600379105,1.05266128251784,1.22609108715994,80.0097963769445,71.4295454573362,5.33211959802026,65.8374479648132,NA,4,"F4","A",0,43.7782258865753,9.45276113414871,43.988442087888,9.49853318863422,1.6558928212884,5.9931030842592,0.5,60.2
"771",772,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120782","Thu, 29 Apr 2021 00:00:00 GMT",12.5950005,0,0,0,0.0766009077559165,0,0.0766009077559165,0.735640264750137,0.378401243568521,0.660334699611315,14,2,10,3,4,25.03333333332,2,2,"2021-04-29",0.417222222222,5,534.9694033,2583.50267,587.40426,360.34681,80.8,0.6,-11.38358,-2.785335,134.666666666667,1507.35374,758.644963188021,1.19004153215491,1.35655016297241,86.9324425721725,81.6884723881927,4.89433591277326,78.339381007878,NA,3,"F3","H",0,44.0174655014901,9.50377096054899,43.9266975703089,9.48482624332438,3.31260187105193,5.72184916935405,0.6,80.8
"772",773,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120796","Sat, 01 May 2021 00:00:00 GMT",17.0455533333333,1,1,2,0.172360661192622,0.00639662036648555,0.178757281559108,0.715433729495981,0.727943951576938,0.495666337977577,10,1,9,3,4,18.73333333317,2,1,"2021-05-01",0.3122222222195,5,509.2255533,2699.86376,1029.49544,618.26922,176.2,0.65,-7.61514333333333,-0.58936,270.952380952381,2784.22842,710.446595944302,1.25552100985328,1.32699656374082,72.1967567693573,66.2983880349588,5.50825465882783,57.9066256291392,NA,2,"F2","H",0,44.0114782623661,9.50394491935924,43.9199335660565,9.48430500196064,1.83169308800868,6.56628754873704,0.65,88.1
"773",774,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120813","Mon, 03 May 2021 00:00:00 GMT",16.2872233333333,1,0,1,0.633961725944059,0.306313744199773,0.940275470143833,1.28792994858355,0.301191884112414,0.810466461466055,18,5,11,6,9,27.00000000002,3,2,"2021-05-03",0.450000000000333,5,558.9255533,2930.16376,1029.49544,618.26922,176.2,0.65,-7.61514333333333,-0.58936,270.952380952381,2784.22842,802.714875240458,1.25552100985328,1.34773296659254,75.3926081119345,69.2951558598922,5.50851476458511,61.2150086792419,NA,2,"F2","A",0,43.9915377431841,9.49824269207338,43.9357232168105,9.48682567135232,2.76290188198848,6.56628754873704,0.65,88.1
"774",775,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120825","Tue, 04 May 2021 00:00:00 GMT",15.8088923333333,0,0,0,0.13629445441085,0.18139697322898,0.31769142763983,1.37021151748881,0.716577878162308,0.656612267794891,9,2,5,2,1,16.26666666673,0,2,"2021-05-04",0.271111111112167,5,674.2185233,3438.50623,787.21007,517.6699,95.4,0.7,-5.45914666666667,-0.837713333333333,136.285714285714,2233.1862,986.76378278667,1.32100048755165,1.32559445166295,86.5899324965594,80.3906025374548,5.34632702868087,73.0026305637957,NA,2,"F2","A",1,44.0701337772411,9.51363301291383,43.9496768484039,9.48967992653258,1.71492793673169,6.75781415413304,0.7,95.4
"775",776,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120838","Thu, 06 May 2021 00:00:00 GMT",16.6227773333333,0,0,0,0,0.203499405019354,0.203499405019354,0.360158979425082,0.122547605034672,0.746124024448874,5,2,1,1,3,9.76666666699,0,0,"2021-05-06",0.162777777783167,5,719.01019,3646.10623,787.21007,517.6699,95.4,0.7,-5.45914666666667,-0.837713333333333,136.285714285714,2233.1862,1069.92033776114,1.32100048755165,1.34699901757473,87.6321923510591,81.6121952318923,5.34653713120384,74.539792001617,NA,2,"F2","H",0,43.8975981791411,9.47495095685175,44.0226538210703,9.50489789622386,0.979245372292582,6.75781415413304,0.7,95.4
"776",777,"nick-ritchie-95",20202021,"nhl.bos","Forward","G2020202120854","Sat, 08 May 2021 00:00:00 GMT",13.8327783333333,1,0,1,0.665491622168515,0.628952223551265,1.29444384571978,1.82600967990488,0.650619427725843,0.737296381714475,20,2,5,6,4,27.23333333312,1,2,"2021-05-08",0.453888888885333,5,747.54254,3699.4504,724.7112,540.51872,75.3,0.6,-5.88554333333333,-4.93132666666667,125.5,2071.58032,1113.69473542003,1.13757719624536,1.30338796248094,90.4891152880204,83.553773407999,5.18706790868417,78.2035082832845,NA,3,"F3","H",0,43.9463414616515,9.49194708655181,43.9926869904831,9.49769289529955,3.28125614354408,6.38103656724762,0.6,75.3
"777",778,"ondrej-kase-95",20202021,"nhl.bos","Forward","G2020202120007","Thu, 14 Jan 2021 00:00:00 GMT",13.961667,0,0,0,0.0681373287672272,0.350201843898366,0.418339172665593,1.18244304173397,0.337587104168788,0.777907625662061,19,3,13,2,7,61.533333333724,3,3,"2021-01-14",1.02555555556207,5,557.26792,1071.81139,2902.38717,3362.16825,958.4,1.1,3.68287,-1.648954,862.815151515152,7336.36681,958.4,1.71629776728302,1.71629776728302,0,0,1.94696779962352,0,NA,3,"F3","A",0,44.1924306030218,9.54757050143081,NA,NA,7.34550935473584,1.94696779962352,1.1,191.68
"778",779,"ondrej-kase-95",20202021,"nhl.bos","Forward","G2020202120023","Sat, 16 Jan 2021 00:00:00 GMT",4.66611196666667,0,0,0,0.0615356595896107,0.00319929236060687,0.0647349519502176,0.112744633517371,0.687971092050999,0.140804819884537,5,2,3,1,4,9.16666666674,0,1,"2021-01-16",0.152777777779,5,542.48284,1534.85499,2141.63811,2446.30221,586.5,1,8.305422,1.678924,590.20404040404,5505.79531,1042.27723371504,1.59100869320016,1.769987296774,36.0538154528463,24.5722058231372,2.60097877077102,40.1992373233904,NA,4,"F4","A",0,43.9337935875649,9.42969228220905,44.1924306030218,9.54757050143081,3.27419870912656,2.39034230560116,1,146.625
"779",780,"oskar-steen-98",20202021,"nhl.bos","Forward","G2020202120459","Tue, 16 Mar 2021 00:00:00 GMT",9.20833,0,0,0,0.451584804382385,0,0.451584804382385,0.531636869283269,0.218701404380804,0.708529589843745,9,2,2,2,2,7.73333333324,0,0,"2021-03-16",0.128888888887333,1,88.70908,146.3105,439.34145,523.14977,158.6,1.3,0.62557,0.71674,122,1108.80172,158.6,1.78786658592333,1.78786658592333,0,0,1.64932947112066,0,NA,4,"F4","A",1,44.0398349429267,9.50860072673329,NA,NA,1.39969884753623,1.64932947112066,1.3,158.6
"780",781,"oskar-steen-98",20202021,"nhl.bos","Forward","G2020202120468","Thu, 18 Mar 2021 00:00:00 GMT",13.9566673333333,0,0,0,0.0296792868663854,0.29254130771247,0.322220594578855,0.464847018341483,0.211727003096707,0.687060105194935,11,4,5,3,8,26.833333333,0,3,"2021-03-18",0.447222222216667,2,176.26741333,551.8438333,439.34145,523.14977,158.6,1.3,0.62557,0.71674,122,1108.80172,314.686548589388,1.78786658592333,1.78526220851509,49.6006420640033,49.6735792940225,3.14045420914236,73.4869738191926,NA,3,"F3","A",0,44.1366112186955,9.52949560403654,44.0398349429267,9.50860072673329,3.20436255687306,1.64932947112066,1.3,158.6
"781",783,"patrice-bergeron-85",20202021,"nhl.bos","Forward","G2020202120007","Thu, 14 Jan 2021 00:00:00 GMT",19.0811065,0,1,1,0.47144798971352,0.319747909163224,0.791195898876744,1.73337338963645,0.57211260895836,0.751847285428295,32,5,11,10,13,34.733333333002,3,3,"2021-01-14",0.578888888883367,5,760.7349,3272.69226,3970.71026,3083.44346,835.4,0.82,-0.548172,-4.383854,998.928571428571,10326.84598,835.4,1.09214891118149,1.09214891118149,0,0,4.36893521337021,0,NA,1,"F1","A",0,45.0183536264,9.72689922358538,NA,NA,3.03383291154193,4.36893521337021,0.82,167.08
"782",784,"patrice-bergeron-85",20202021,"nhl.bos","Forward","G2020202120023","Sat, 16 Jan 2021 00:00:00 GMT",17.3894433333333,1,0,1,0.224055563944345,0.019741206852066,0.243796770796411,0.47594276936182,0.727409939868535,0.395513938441395,21,6,17,6,7,31.4999999999033,2,5,"2021-01-16",0.524999999998388,5,707.56323,3154.55845,2641.58016,2052.28402,513.1,0.775,-3.22502,-4.549498,659.803571428571,6989.42263,740.184375648956,1.07122388053774,1.00454116401263,29.0927040659405,26.2308712678583,4.43928722529687,27.2304353720249,NA,2,"F2","A",0,43.8196890718948,9.48851535021345,45.0183536264,9.72689922358538,3.01907306596774,4.34432664286997,0.775,128.275
"783",785,"patrice-bergeron-85",20202021,"nhl.bos","Forward","G2020202120036","Mon, 18 Jan 2021 00:00:00 GMT",17.1583367166667,0,0,0,0.312693004074657,0.0712723622630287,0.383965366337686,1.00327926787007,0.474845966399284,0.678751194154396,24,5,8,4,10,40.8666666669533,0,1,"2021-01-18",0.681111111115888,6,861.68691,3745.38603,2517.65495,2047.94461,471.1,0.725,-3.901238,-3.96852,648.928571428571,6689.98559,885.399101753429,1.00383544491212,0.981297796870692,45.4658667777211,40.6876321238302,4.28285705681509,43.2799179314502,NA,2,"F2","A",0,43.8270918922781,9.44147458317692,44.4190213491474,9.60770728689942,3.96956373081485,4.12083152211484,0.725,117.775
"784",786,"patrice-bergeron-85",20202021,"nhl.bos","Forward","G2020202120060","Thu, 21 Jan 2021 00:00:00 GMT",20.5211138333333,0,1,1,1.33362377397995,0.523698702479637,1.85732247645958,2.93331928080504,0.737468205945712,0.799098093091057,34,7,10,14,14,35.6333333337533,2,3,"2021-01-21",0.593888888895888,6,863.49082,3634.79295,1781.07383,1423.28418,308.8005,0.669976666666667,-5.75116,-5.4239525,459.216897840736,4466.15096,906.680574968687,0.979413766810852,0.990650364342168,64.6462894928409,59.3636884292528,4.06358477510006,65.2856994234018,NA,1,"F1","H",0,44.3933018158218,9.59986877905256,44.221711530191,9.55229638565859,2.89403827550145,3.66163715291051,0.669976666666667,102.9335
